Año;Departamento;Municipio;CIE-10;Diagnóstico;GrupoEtario;Sexo;Casos
2020;JUTIAPA;AGUA BLANCA;I:95;Hipotensión;30 a 34 años;F;8
2020;JUTIAPA;AGUA BLANCA;J:45;Asma;30 a 34 años;F;7
2020;JUTIAPA;ASUNCIÓN MITA;C:53;Tumor maligno del cuello del útero;30 a 34 años;F;1
2020;JUTIAPA;ASUNCIÓN MITA;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;7
2020;JUTIAPA;ASUNCIÓN MITA;I:00;Fiebre reumática sin mención de complicación cardíaca;30 a 34 años;F;10
2020;JUTIAPA;ASUNCIÓN MITA;I:10;Hipertensión esencial (primaria);30 a 34 años;F;25
2020;JUTIAPA;ASUNCIÓN MITA;I:49;Otras arritmias cardíacas;30 a 34 años;F;1
2020;JUTIAPA;ASUNCIÓN MITA;I:50;Insuficiencia cardíaca;30 a 34 años;F;1
2020;JUTIAPA;ASUNCIÓN MITA;I:83;Venas varicosas de los miembros inferiores;30 a 34 años;F;3
2020;JUTIAPA;ASUNCIÓN MITA;I:84;Hemorroides;30 a 34 años;F;3
2020;JUTIAPA;ASUNCIÓN MITA;I:87;Otros trastornos de las venas;30 a 34 años;F;1
2020;JUTIAPA;ASUNCIÓN MITA;I:95;Hipotensión;30 a 34 años;F;1
2020;JUTIAPA;ASUNCIÓN MITA;J:45;Asma;30 a 34 años;F;16
2020;JUTIAPA;ATESCATEMPA;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;9
2020;JUTIAPA;ATESCATEMPA;I:10;Hipertensión esencial (primaria);30 a 34 años;F;26
2020;JUTIAPA;ATESCATEMPA;I:95;Hipotensión;30 a 34 años;F;1
2020;JUTIAPA;ATESCATEMPA;J:45;Asma;30 a 34 años;F;3
2020;JUTIAPA;COMAPA;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;4
2020;JUTIAPA;COMAPA;I:10;Hipertensión esencial (primaria);30 a 34 años;F;7
2020;JUTIAPA;COMAPA;J:45;Asma;30 a 34 años;F;1
2020;JUTIAPA;CONGUACO;I:10;Hipertensión esencial (primaria);30 a 34 años;F;2
2020;JUTIAPA;EL ADELANTO;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;2
2020;JUTIAPA;EL ADELANTO;I:10;Hipertensión esencial (primaria);30 a 34 años;F;15
2020;JUTIAPA;EL ADELANTO;I:95;Hipotensión;30 a 34 años;F;1
2020;JUTIAPA;EL ADELANTO;J:44;Otras enfermedades pulmonares obstructivas crónicas;30 a 34 años;F;1
2020;JUTIAPA;EL ADELANTO;J:45;Asma;30 a 34 años;F;13
2020;JUTIAPA;EL PROGRESO;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;5
2020;JUTIAPA;EL PROGRESO;I:10;Hipertensión esencial (primaria);30 a 34 años;F;7
2020;JUTIAPA;EL PROGRESO;N:19;Insuficiencia renal no especificada;30 a 34 años;F;4
2020;JUTIAPA;JALPATAGUA;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;17
2020;JUTIAPA;JALPATAGUA;I:00;Fiebre reumática sin mención de complicación cardíaca;30 a 34 años;F;10
2020;JUTIAPA;JALPATAGUA;I:10;Hipertensión esencial (primaria);30 a 34 años;F;12
2020;JUTIAPA;JALPATAGUA;I:84;Hemorroides;30 a 34 años;F;1
2020;JUTIAPA;JALPATAGUA;J:45;Asma;30 a 34 años;F;2
2020;JUTIAPA;JEREZ;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;7
2020;JUTIAPA;JEREZ;I:10;Hipertensión esencial (primaria);30 a 34 años;F;12
2020;JUTIAPA;JUTIAPA;E:10;Diabetes mellitus insulinodependiente;30 a 34 años;F;1
2020;JUTIAPA;JUTIAPA;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;26
2020;JUTIAPA;JUTIAPA;I:10;Hipertensión esencial (primaria);30 a 34 años;F;35
2020;JUTIAPA;JUTIAPA;I:84;Hemorroides;30 a 34 años;F;2
2020;JUTIAPA;JUTIAPA;I:95;Hipotensión;30 a 34 años;F;5
2020;JUTIAPA;JUTIAPA;J:44;Otras enfermedades pulmonares obstructivas crónicas;30 a 34 años;F;2
2020;JUTIAPA;JUTIAPA;J:45;Asma;30 a 34 años;F;21
2020;JUTIAPA;MOYUTA;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;17
2020;JUTIAPA;MOYUTA;I:10;Hipertensión esencial (primaria);30 a 34 años;F;22
2020;JUTIAPA;MOYUTA;J:45;Asma;30 a 34 años;F;5
2020;JUTIAPA;PASACO;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;3
2020;JUTIAPA;PASACO;I:15;Hipertensión secundaria;30 a 34 años;F;2
2020;JUTIAPA;PASACO;I:84;Hemorroides;30 a 34 años;F;1
2020;JUTIAPA;PASACO;I:95;Hipotensión;30 a 34 años;F;3
2020;JUTIAPA;QUEZADA;E:10;Diabetes mellitus insulinodependiente;30 a 34 años;F;1
2020;JUTIAPA;QUEZADA;E:11;Diabetes mellitus no insulinodependiente;30 a 34 años;F;15
2020;JUTIAPA;QUEZADA;E:13;Otras diabetes mellitus especificadas;30 a 34 años;F;3
2020;JUTIAPA;QUEZADA;I:10;Hipertensión esencial (primaria);30 a 34 años;F;16
2020;JUTIAPA;QUEZADA;J:45;Asma;30 a 34 años;F;3
2020;JUTIAPA;SAN JOSÉ ACATEMPA;I:00;Fiebre reumática sin mención de complicación cardíaca;30 a 34 años;F;4
2020;JUTIAPA;SAN JOSÉ ACATEMPA;I:10;Hipertensión esencial (primaria);30 a 34 años;F;3
2020;JUTIAPA;SAN JOSÉ ACATEMPA;I:95;Hipotensión;30 a 34 años;F;5
2020;JUTIAPA;SANTA CATARINA MITA;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;9
2020;JUTIAPA;SANTA CATARINA MITA;I:00;Fiebre reumática sin mención de complicación cardíaca;30 a 34 años;F;2
2020;JUTIAPA;SANTA CATARINA MITA;I:09;Otras enfermedades reumáticas del corazón;30 a 34 años;F;1
2020;JUTIAPA;SANTA CATARINA MITA;I:10;Hipertensión esencial (primaria);30 a 34 años;F;21
2020;JUTIAPA;SANTA CATARINA MITA;I:20;Angina de pecho;30 a 34 años;F;1
2020;JUTIAPA;SANTA CATARINA MITA;I:83;Venas varicosas de los miembros inferiores;30 a 34 años;F;2
2020;JUTIAPA;SANTA CATARINA MITA;I:87;Otros trastornos de las venas;30 a 34 años;F;1
2020;JUTIAPA;SANTA CATARINA MITA;I:95;Hipotensión;30 a 34 años;F;2
2020;JUTIAPA;SANTA CATARINA MITA;J:45;Asma;30 a 34 años;F;10
2020;JUTIAPA;SANTA CATARINA MITA;N:19;Insuficiencia renal no especificada;30 a 34 años;F;1
2020;JUTIAPA;YUPILTEPEQUE;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;7
2020;JUTIAPA;YUPILTEPEQUE;I:10;Hipertensión esencial (primaria);30 a 34 años;F;19
2020;JUTIAPA;YUPILTEPEQUE;I:84;Hemorroides;30 a 34 años;F;2
2020;JUTIAPA;YUPILTEPEQUE;I:95;Hipotensión;30 a 34 años;F;1
2020;JUTIAPA;YUPILTEPEQUE;J:45;Asma;30 a 34 años;F;4
2020;JUTIAPA;ZAPOTITLÁN;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;3
2020;JUTIAPA;ZAPOTITLÁN;I:10;Hipertensión esencial (primaria);30 a 34 años;F;5
2020;QUETZALTENANGO;ALMOLONGA;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;1
2020;QUETZALTENANGO;CABRICÁN;E:10;Diabetes mellitus insulinodependiente;30 a 34 años;F;2
2020;QUETZALTENANGO;CABRICÁN;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;5
2020;QUETZALTENANGO;CABRICÁN;I:10;Hipertensión esencial (primaria);30 a 34 años;F;2
2020;QUETZALTENANGO;CABRICÁN;I:15;Hipertensión secundaria;30 a 34 años;F;1
2020;QUETZALTENANGO;CAJOLÁ;I:10;Hipertensión esencial (primaria);30 a 34 años;F;1
2020;QUETZALTENANGO;CAJOLÁ;J:45;Asma;30 a 34 años;F;1
2020;QUETZALTENANGO;CANTEL;E:13;Otras diabetes mellitus especificadas;30 a 34 años;F;1
2020;QUETZALTENANGO;CANTEL;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;2
2020;QUETZALTENANGO;CANTEL;I:10;Hipertensión esencial (primaria);30 a 34 años;F;2
2020;QUETZALTENANGO;CANTEL;I:50;Insuficiencia cardíaca;30 a 34 años;F;1
2020;QUETZALTENANGO;CANTEL;I:83;Venas varicosas de los miembros inferiores;30 a 34 años;F;1
2020;QUETZALTENANGO;COATEPEQUE;C:34;Tumor maligno de los bronquios y del pulmón;30 a 34 años;F;1
2020;QUETZALTENANGO;COATEPEQUE;C:50;Tumor maligno de la mama;30 a 34 años;F;2
2020;QUETZALTENANGO;COATEPEQUE;C:54;Tumor maligno del cuerpo del útero;30 a 34 años;F;1
2020;QUETZALTENANGO;COATEPEQUE;C:56;Tumor maligno del ovario;30 a 34 años;F;1
2020;QUETZALTENANGO;COATEPEQUE;D:06;Carcinoma in situ del cuello del útero;30 a 34 años;F;1
2020;QUETZALTENANGO;COATEPEQUE;E:10;Diabetes mellitus insulinodependiente;30 a 34 años;F;7
2020;QUETZALTENANGO;COATEPEQUE;E:11;Diabetes mellitus no insulinodependiente;30 a 34 años;F;4
2020;QUETZALTENANGO;COATEPEQUE;E:13;Otras diabetes mellitus especificadas;30 a 34 años;F;2
2020;QUETZALTENANGO;COATEPEQUE;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;48
2020;QUETZALTENANGO;COATEPEQUE;I:10;Hipertensión esencial (primaria);30 a 34 años;F;18
2020;QUETZALTENANGO;COATEPEQUE;I:47;Taquicardia paroxística;30 a 34 años;F;1
2020;QUETZALTENANGO;COATEPEQUE;I:49;Otras arritmias cardíacas;30 a 34 años;F;1
2020;QUETZALTENANGO;COATEPEQUE;I:50;Insuficiencia cardíaca;30 a 34 años;F;1
2020;QUETZALTENANGO;COATEPEQUE;I:62;Otras hemorragias intracraneales no traumáticas;30 a 34 años;F;1
2020;QUETZALTENANGO;COATEPEQUE;I:64;Accidente vascular encefálico agudo, no especificado como hemorrágico o  isquémico;30 a 34 años;F;1
2020;QUETZALTENANGO;COATEPEQUE;I:84;Hemorroides;30 a 34 años;F;2
2020;QUETZALTENANGO;COATEPEQUE;I:87;Otros trastornos de las venas;30 a 34 años;F;2
2020;QUETZALTENANGO;COATEPEQUE;I:89;Otros trastornos no infecciosos de los vasos y ganglios linfáticos;30 a 34 años;F;3
2020;QUETZALTENANGO;COATEPEQUE;J:45;Asma;30 a 34 años;F;6
2020;QUETZALTENANGO;COATEPEQUE;N:18;Insuficiencia renal crónica;30 a 34 años;F;5
2020;QUETZALTENANGO;COLOMBA;E:11;Diabetes mellitus no insulinodependiente;30 a 34 años;F;1
2020;QUETZALTENANGO;COLOMBA;E:13;Otras diabetes mellitus especificadas;30 a 34 años;F;1
2020;QUETZALTENANGO;COLOMBA;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;2
2020;QUETZALTENANGO;COLOMBA;J:45;Asma;30 a 34 años;F;1
2020;QUETZALTENANGO;CONCEPCIÓN CHIQUIRICHAPA;E:13;Otras diabetes mellitus especificadas;30 a 34 años;F;4
2020;QUETZALTENANGO;CONCEPCIÓN CHIQUIRICHAPA;I:10;Hipertensión esencial (primaria);30 a 34 años;F;9
2020;QUETZALTENANGO;CONCEPCIÓN CHIQUIRICHAPA;I:84;Hemorroides;30 a 34 años;F;1
2020;QUETZALTENANGO;CONCEPCIÓN CHIQUIRICHAPA;I:86;Várices de otros sitios;30 a 34 años;F;1
2020;QUETZALTENANGO;EL PALMAR;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;1
2020;QUETZALTENANGO;EL PALMAR;I:00;Fiebre reumática sin mención de complicación cardíaca;30 a 34 años;F;1
2020;QUETZALTENANGO;EL PALMAR;I:10;Hipertensión esencial (primaria);30 a 34 años;F;11
2020;QUETZALTENANGO;EL PALMAR;I:84;Hemorroides;30 a 34 años;F;1
2020;QUETZALTENANGO;FLORES COSTA CUCA;E:12;Diabetes mellitus asociada con desnutrición;30 a 34 años;F;1
2020;QUETZALTENANGO;FLORES COSTA CUCA;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;4
2020;QUETZALTENANGO;FLORES COSTA CUCA;I:15;Hipertensión secundaria;30 a 34 años;F;2
2020;QUETZALTENANGO;GÉNOVA;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;2
2020;QUETZALTENANGO;GÉNOVA;I:10;Hipertensión esencial (primaria);30 a 34 años;F;3
2020;QUETZALTENANGO;GÉNOVA;I:15;Hipertensión secundaria;30 a 34 años;F;1
2020;QUETZALTENANGO;GÉNOVA;I:83;Venas varicosas de los miembros inferiores;30 a 34 años;F;1
2020;QUETZALTENANGO;HUITÁN;I:10;Hipertensión esencial (primaria);30 a 34 años;F;1
2020;QUETZALTENANGO;HUITÁN;I:15;Hipertensión secundaria;30 a 34 años;F;1
2020;QUETZALTENANGO;HUITÁN;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;30 a 34 años;F;1
2020;QUETZALTENANGO;LA ESPERANZA;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;1
2020;QUETZALTENANGO;LA ESPERANZA;I:10;Hipertensión esencial (primaria);30 a 34 años;F;2
2020;QUETZALTENANGO;LA ESPERANZA;I:84;Hemorroides;30 a 34 años;F;1
2020;QUETZALTENANGO;QUETZALTENANGO;C:53;Tumor maligno del cuello del útero;30 a 34 años;F;1
2020;QUETZALTENANGO;QUETZALTENANGO;E:10;Diabetes mellitus insulinodependiente;30 a 34 años;F;1
2020;QUETZALTENANGO;QUETZALTENANGO;E:11;Diabetes mellitus no insulinodependiente;30 a 34 años;F;2
2020;QUETZALTENANGO;QUETZALTENANGO;E:13;Otras diabetes mellitus especificadas;30 a 34 años;F;2
2020;QUETZALTENANGO;QUETZALTENANGO;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;8
2020;QUETZALTENANGO;QUETZALTENANGO;I:10;Hipertensión esencial (primaria);30 a 34 años;F;20
2020;QUETZALTENANGO;QUETZALTENANGO;I:15;Hipertensión secundaria;30 a 34 años;F;1
2020;QUETZALTENANGO;QUETZALTENANGO;I:20;Angina de pecho;30 a 34 años;F;1
2020;QUETZALTENANGO;QUETZALTENANGO;I:50;Insuficiencia cardíaca;30 a 34 años;F;1
2020;QUETZALTENANGO;QUETZALTENANGO;I:83;Venas varicosas de los miembros inferiores;30 a 34 años;F;1
2020;QUETZALTENANGO;QUETZALTENANGO;I:84;Hemorroides;30 a 34 años;F;4
2020;QUETZALTENANGO;QUETZALTENANGO;J:44;Otras enfermedades pulmonares obstructivas crónicas;30 a 34 años;F;12
2020;QUETZALTENANGO;QUETZALTENANGO;J:45;Asma;30 a 34 años;F;8
2020;QUETZALTENANGO;QUETZALTENANGO;N:18;Insuficiencia renal crónica;30 a 34 años;F;1
2020;QUETZALTENANGO;SALCAJÁ;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;4
2020;QUETZALTENANGO;SALCAJÁ;I:10;Hipertensión esencial (primaria);30 a 34 años;F;4
2020;QUETZALTENANGO;SALCAJÁ;I:87;Otros trastornos de las venas;30 a 34 años;F;1
2020;QUETZALTENANGO;SALCAJÁ;I:95;Hipotensión;30 a 34 años;F;1
2020;QUETZALTENANGO;SALCAJÁ;J:45;Asma;30 a 34 años;F;1
2020;QUETZALTENANGO;SALCAJÁ;N:19;Insuficiencia renal no especificada;30 a 34 años;F;1
2020;QUETZALTENANGO;SAN CARLOS SIJA;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;6
2020;QUETZALTENANGO;SAN CARLOS SIJA;I:10;Hipertensión esencial (primaria);30 a 34 años;F;25
2020;QUETZALTENANGO;SAN CARLOS SIJA;J:45;Asma;30 a 34 años;F;2
2020;QUETZALTENANGO;SAN FRANCISCO LA UNIÓN;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;2
2020;QUETZALTENANGO;SAN FRANCISCO LA UNIÓN;I:10;Hipertensión esencial (primaria);30 a 34 años;F;3
2020;QUETZALTENANGO;SAN JUAN OSTUNCALCO;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;11
2020;QUETZALTENANGO;SAN JUAN OSTUNCALCO;I:10;Hipertensión esencial (primaria);30 a 34 años;F;3
2020;QUETZALTENANGO;SAN JUAN OSTUNCALCO;I:86;Várices de otros sitios;30 a 34 años;F;1
2020;QUETZALTENANGO;SAN MARTÍN SACATEPÉQUEZ;E:10;Diabetes mellitus insulinodependiente;30 a 34 años;F;1
2020;QUETZALTENANGO;SAN MARTÍN SACATEPÉQUEZ;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;2
2020;QUETZALTENANGO;SAN MARTÍN SACATEPÉQUEZ;I:10;Hipertensión esencial (primaria);30 a 34 años;F;6
2020;QUETZALTENANGO;SAN MARTÍN SACATEPÉQUEZ;I:87;Otros trastornos de las venas;30 a 34 años;F;1
2020;QUETZALTENANGO;SAN MARTÍN SACATEPÉQUEZ;J:44;Otras enfermedades pulmonares obstructivas crónicas;30 a 34 años;F;1
2020;QUETZALTENANGO;SAN MATEO;I:10;Hipertensión esencial (primaria);30 a 34 años;F;1
2020;QUETZALTENANGO;SAN MIGUEL SIGÜILÁ;E:10;Diabetes mellitus insulinodependiente;30 a 34 años;F;3
2020;QUETZALTENANGO;SIBILIA;I:10;Hipertensión esencial (primaria);30 a 34 años;F;4
2020;QUETZALTENANGO;ZUNIL;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;9
2020;QUETZALTENANGO;ZUNIL;I:10;Hipertensión esencial (primaria);30 a 34 años;F;3
2020;QUICHE;CANILLÁ;C:53;Tumor maligno del cuello del útero;30 a 34 años;F;8
2020;QUICHE;CANILLÁ;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;8
2020;QUICHE;CANILLÁ;I:10;Hipertensión esencial (primaria);30 a 34 años;F;17
2020;QUICHE;CANILLÁ;I:84;Hemorroides;30 a 34 años;F;2
2020;QUICHE;CANILLÁ;I:89;Otros trastornos no infecciosos de los vasos y ganglios linfáticos;30 a 34 años;F;1
2020;QUICHE;CANILLÁ;I:99;Otros trastornos y los no especificados del sistema circulatorio;30 a 34 años;F;1
2020;QUICHE;CANILLÁ;J:45;Asma;30 a 34 años;F;4
2020;QUICHE;CHAJUL;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;13
2020;QUICHE;CHAJUL;I:10;Hipertensión esencial (primaria);30 a 34 años;F;10
2020;QUICHE;CHAJUL;I:89;Otros trastornos no infecciosos de los vasos y ganglios linfáticos;30 a 34 años;F;1
2020;QUICHE;CHAJUL;J:45;Asma;30 a 34 años;F;9
2020;QUICHE;CHICAMÁN;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;2
2020;QUICHE;CHICAMÁN;I:10;Hipertensión esencial (primaria);30 a 34 años;F;5
2020;QUICHE;CHICAMÁN;I:87;Otros trastornos de las venas;30 a 34 años;F;1
2020;QUICHE;CHICAMÁN;J:45;Asma;30 a 34 años;F;2
2020;QUICHE;CHICHÉ;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;2
2020;QUICHE;CHICHÉ;I:10;Hipertensión esencial (primaria);30 a 34 años;F;1
2020;QUICHE;CHICHÉ;I:42;Cardiomiopatía;30 a 34 años;F;1
2020;QUICHE;CHICHÉ;I:86;Várices de otros sitios;30 a 34 años;F;2
2020;QUICHE;CHICHICASTENANGO;E:10;Diabetes mellitus insulinodependiente;30 a 34 años;F;6
2020;QUICHE;CHICHICASTENANGO;I:10;Hipertensión esencial (primaria);30 a 34 años;F;5
2020;QUICHE;CHICHICASTENANGO;I:84;Hemorroides;30 a 34 años;F;1
2020;QUICHE;CHICHICASTENANGO;I:89;Otros trastornos no infecciosos de los vasos y ganglios linfáticos;30 a 34 años;F;2
2020;QUICHE;CHICHICASTENANGO;I:95;Hipotensión;30 a 34 años;F;2
2020;QUICHE;CHINIQUE;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;4
2020;QUICHE;CHINIQUE;I:10;Hipertensión esencial (primaria);30 a 34 años;F;5
2020;QUICHE;CHINIQUE;I:15;Hipertensión secundaria;30 a 34 años;F;1
2020;QUICHE;CHINIQUE;I:84;Hemorroides;30 a 34 años;F;2
2020;QUICHE;CHINIQUE;I:85;Várices esofágicas;30 a 34 años;F;1
2020;QUICHE;CHINIQUE;I:87;Otros trastornos de las venas;30 a 34 años;F;1
2020;QUICHE;CHINIQUE;J:45;Asma;30 a 34 años;F;2
2020;QUICHE;CUNÉN;E:10;Diabetes mellitus insulinodependiente;30 a 34 años;F;1
2020;QUICHE;CUNÉN;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;5
2020;QUICHE;CUNÉN;I:10;Hipertensión esencial (primaria);30 a 34 años;F;6
2020;QUICHE;CUNÉN;I:15;Hipertensión secundaria;30 a 34 años;F;1
2020;QUICHE;CUNÉN;I:82;Otras embolias y trombosis venosas;30 a 34 años;F;1
2020;QUICHE;CUNÉN;I:84;Hemorroides;30 a 34 años;F;1
2020;QUICHE;CUNÉN;J:45;Asma;30 a 34 años;F;1
2020;QUICHE;IXCÁN;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;94
2020;QUICHE;IXCÁN;I:10;Hipertensión esencial (primaria);30 a 34 años;F;61
2020;QUICHE;IXCÁN;I:15;Hipertensión secundaria;30 a 34 años;F;29
2020;QUICHE;IXCÁN;I:49;Otras arritmias cardíacas;30 a 34 años;F;1
2020;QUICHE;IXCÁN;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;30 a 34 años;F;2
2020;QUICHE;IXCÁN;I:80;Flebitis y tromboflebitis;30 a 34 años;F;1
2020;QUICHE;IXCÁN;I:95;Hipotensión;30 a 34 años;F;1
2020;QUICHE;IXCÁN;I:99;Otros trastornos y los no especificados del sistema circulatorio;30 a 34 años;F;1
2020;QUICHE;IXCÁN;J:45;Asma;30 a 34 años;F;18
2020;QUICHE;JOYABAJ;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;11
2020;QUICHE;JOYABAJ;I:10;Hipertensión esencial (primaria);30 a 34 años;F;27
2020;QUICHE;JOYABAJ;I:84;Hemorroides;30 a 34 años;F;1
2020;QUICHE;JOYABAJ;I:95;Hipotensión;30 a 34 años;F;1
2020;QUICHE;JOYABAJ;J:45;Asma;30 a 34 años;F;6
2020;QUICHE;NEBAJ;C:53;Tumor maligno del cuello del útero;30 a 34 años;F;40
2020;QUICHE;NEBAJ;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;25
2020;QUICHE;NEBAJ;I:10;Hipertensión esencial (primaria);30 a 34 años;F;45
2020;QUICHE;NEBAJ;I:50;Insuficiencia cardíaca;30 a 34 años;F;1
2020;QUICHE;NEBAJ;I:64;Accidente vascular encefálico agudo, no especificado como hemorrágico o  isquémico;30 a 34 años;F;1
2020;QUICHE;NEBAJ;I:84;Hemorroides;30 a 34 años;F;2
2020;QUICHE;NEBAJ;I:95;Hipotensión;30 a 34 años;F;1
2020;QUICHE;NEBAJ;J:45;Asma;30 a 34 años;F;23
2020;QUICHE;PACHALÚN;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;2
2020;QUICHE;PACHALÚN;I:10;Hipertensión esencial (primaria);30 a 34 años;F;2
2020;QUICHE;PACHALÚN;J:45;Asma;30 a 34 años;F;1
2020;QUICHE;PATZITÉ;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;2
2020;QUICHE;PATZITÉ;I:10;Hipertensión esencial (primaria);30 a 34 años;F;9
2020;QUICHE;PATZITÉ;I:15;Hipertensión secundaria;30 a 34 años;F;1
2020;QUICHE;PATZITÉ;I:84;Hemorroides;30 a 34 años;F;1
2020;QUICHE;SACAPULAS;E:11;Diabetes mellitus no insulinodependiente;30 a 34 años;F;1
2020;QUICHE;SACAPULAS;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;7
2020;QUICHE;SACAPULAS;I:10;Hipertensión esencial (primaria);30 a 34 años;F;3
2020;QUICHE;SACAPULAS;J:45;Asma;30 a 34 años;F;1
2020;QUICHE;SACAPULAS;N:19;Insuficiencia renal no especificada;30 a 34 años;F;1
2020;QUICHE;SAN ANDRÉS SAJCABAJÁ;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;12
2020;QUICHE;SAN ANDRÉS SAJCABAJÁ;I:10;Hipertensión esencial (primaria);30 a 34 años;F;4
2020;QUICHE;SAN ANTONIO ILOTENANGO;I:10;Hipertensión esencial (primaria);30 a 34 años;F;1
2020;QUICHE;SAN ANTONIO ILOTENANGO;I:67;Otras enfermedades cerebrovasculares;30 a 34 años;F;1
2020;QUICHE;SAN BARTOLOMÉ JOCOTENANGO;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;12
2020;QUICHE;SAN BARTOLOMÉ JOCOTENANGO;I:10;Hipertensión esencial (primaria);30 a 34 años;F;7
2020;QUICHE;SAN JUAN COTZAL;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;6
2020;QUICHE;SAN JUAN COTZAL;I:10;Hipertensión esencial (primaria);30 a 34 años;F;3
2020;QUICHE;SAN JUAN COTZAL;J:45;Asma;30 a 34 años;F;1
2020;QUICHE;SAN MIGUEL USPANTÁN;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;22
2020;QUICHE;SAN MIGUEL USPANTÁN;I:10;Hipertensión esencial (primaria);30 a 34 años;F;39
2020;QUICHE;SAN MIGUEL USPANTÁN;I:50;Insuficiencia cardíaca;30 a 34 años;F;3
2020;QUICHE;SAN MIGUEL USPANTÁN;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;30 a 34 años;F;3
2020;QUICHE;SAN MIGUEL USPANTÁN;I:84;Hemorroides;30 a 34 años;F;1
2020;QUICHE;SAN MIGUEL USPANTÁN;I:87;Otros trastornos de las venas;30 a 34 años;F;1
2020;QUICHE;SAN MIGUEL USPANTÁN;I:88;Linfadenitis inespecífica;30 a 34 años;F;1
2020;QUICHE;SAN MIGUEL USPANTÁN;J:44;Otras enfermedades pulmonares obstructivas crónicas;30 a 34 años;F;1
2020;QUICHE;SAN MIGUEL USPANTÁN;J:45;Asma;30 a 34 años;F;6
2020;QUICHE;SAN PEDRO JOCOPILAS;E:10;Diabetes mellitus insulinodependiente;30 a 34 años;F;1
2020;QUICHE;SAN PEDRO JOCOPILAS;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;3
2020;QUICHE;SAN PEDRO JOCOPILAS;I:10;Hipertensión esencial (primaria);30 a 34 años;F;1
2020;QUICHE;SANTA CRUZ DEL QUICHÉ;E:11;Diabetes mellitus no insulinodependiente;30 a 34 años;F;3
2020;QUICHE;SANTA CRUZ DEL QUICHÉ;I:10;Hipertensión esencial (primaria);30 a 34 años;F;4
2020;QUICHE;SANTA CRUZ DEL QUICHÉ;I:83;Venas varicosas de los miembros inferiores;30 a 34 años;F;1
2020;QUICHE;SANTA CRUZ DEL QUICHÉ;I:84;Hemorroides;30 a 34 años;F;1
2020;QUICHE;ZACUALPA;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;1
2020;QUICHE;ZACUALPA;I:10;Hipertensión esencial (primaria);30 a 34 años;F;8
2020;QUICHE;ZACUALPA;I:27;Otras enfermedades cardiopulmonares;30 a 34 años;F;1
2020;QUICHE;ZACUALPA;I:89;Otros trastornos no infecciosos de los vasos y ganglios linfáticos;30 a 34 años;F;1
2020;QUICHE;ZACUALPA;J:44;Otras enfermedades pulmonares obstructivas crónicas;30 a 34 años;F;1
2020;QUICHE;ZACUALPA;J:45;Asma;30 a 34 años;F;1
