Año;Departamento;Municipio;CIE-10;Diagnóstico;Grupo Etario;Sexo;Casos;tipo_diagnostico
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:10;Hipertensión esencial (primaria);25 a 29 años;F;5;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:10;Hipertensión esencial (primaria);30 a 34 años;F;14;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:10;Hipertensión esencial (primaria);30 a 34 años;M;1;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:10;Hipertensión esencial (primaria);35 a 39 años;F;17;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:10;Hipertensión esencial (primaria);40 a 44 años;F;13;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:10;Hipertensión esencial (primaria);40 a 44 años;M;3;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:10;Hipertensión esencial (primaria);45 a 49 años;F;14;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:10;Hipertensión esencial (primaria);45 a 49 años;M;6;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:10;Hipertensión esencial (primaria);50 a 54 años;F;19;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:10;Hipertensión esencial (primaria);50 a 54 años;M;4;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:10;Hipertensión esencial (primaria);55 a 59 años;F;35;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:10;Hipertensión esencial (primaria);55 a 59 años;M;7;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:10;Hipertensión esencial (primaria);60 a 64 años;F;48;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:10;Hipertensión esencial (primaria);60 a 64 años;M;8;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:10;Hipertensión esencial (primaria);65 a 69 años;F;21;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:10;Hipertensión esencial (primaria);65 a 69 años;M;12;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:10;Hipertensión esencial (primaria);70+;F;54;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:10;Hipertensión esencial (primaria);70+;M;29;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:15;Hipertensión secundaria;2m a < 1 año;M;1;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:15;Hipertensión secundaria;35 a 39 años;F;5;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:15;Hipertensión secundaria;40 a 44 años;F;1;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:15;Hipertensión secundaria;45 a 49 años;F;7;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:15;Hipertensión secundaria;50 a 54 años;F;4;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:15;Hipertensión secundaria;55 a 59 años;F;1;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:15;Hipertensión secundaria;55 a 59 años;M;3;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:15;Hipertensión secundaria;60 a 64 años;F;4;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:15;Hipertensión secundaria;60 a 64 años;M;1;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:15;Hipertensión secundaria;65 a 69 años;F;4;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:15;Hipertensión secundaria;70+;F;2;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:39;Endocarditis y trastornos valvulares en enfermedades clasificadas en otra parte;40 a 44 años;F;1;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:49;Otras arritmias cardíacas;45 a 49 años;M;1;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:50;Insuficiencia cardíaca;70+;M;1;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;10 a 14 años;M;1;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:74;Embolia y trombosis arteriales;35 a 39 años;F;1;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:84;Hemorroides;30 a 34 años;F;1;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:84;Hemorroides;30 a 34 años;M;1;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:84;Hemorroides;35 a 39 años;F;1;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:84;Hemorroides;40 a 44 años;F;1;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:84;Hemorroides;45 a 49 años;F;1;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:84;Hemorroides;70+;M;1;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:86;Várices de otros sitios;25 a 29 años;F;1;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:86;Várices de otros sitios;60 a 64 años;M;1;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:86;Várices de otros sitios;70+;F;1;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:87;Otros trastornos de las venas;45 a 49 años;F;1;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:87;Otros trastornos de las venas;50 a 54 años;F;1;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:88;Linfadenitis inespecífica;1a a 4 años;F;1;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:95;Hipotensión;30 a 34 años;F;1;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:95;Hipotensión;45 a 49 años;M;1;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:97;Trastornos del sistema circulatorio consecutivos a procedimientos, no  clasificados en otra parte;50 a 54 años;F;1;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:98;Otros trastornos del sistema circulatorio en enfermedades clasificadas en otra parte;50 a 54 años;F;1;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:99;Otros trastornos y los no especificados del sistema circulatorio;40 a 44 años;F;1;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:99;Otros trastornos y los no especificados del sistema circulatorio;65 a 69 años;F;1;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;J:44;Otras enfermedades pulmonares obstructivas crónicas;1a a 4 años;M;2;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;J:44;Otras enfermedades pulmonares obstructivas crónicas;15 a 19 años;F;1;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;J:44;Otras enfermedades pulmonares obstructivas crónicas;45 a 49 años;F;2;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;J:44;Otras enfermedades pulmonares obstructivas crónicas;50 a 54 años;F;2;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;J:44;Otras enfermedades pulmonares obstructivas crónicas;55 a 59 años;M;1;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;J:44;Otras enfermedades pulmonares obstructivas crónicas;60 a 64 años;M;1;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;J:44;Otras enfermedades pulmonares obstructivas crónicas;70+;F;2;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;J:44;Otras enfermedades pulmonares obstructivas crónicas;70+;M;2;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;J:45;Asma;1a a 4 años;F;1;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;J:45;Asma;5 a 9 años;F;3;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;J:45;Asma;10 a 14 años;M;3;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;J:45;Asma;30 a 34 años;F;2;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;J:45;Asma;35 a 39 años;F;1;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;J:45;Asma;50 a 54 años;F;1;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;J:45;Asma;55 a 59 años;F;1;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;J:45;Asma;55 a 59 años;M;1;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;J:45;Asma;65 a 69 años;F;1;5
2023;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;N:19;Insuficiencia renal no especificada;70+;M;1;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;E:11;Diabetes mellitus no insulinodependiente;55 a 59 años;F;1;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;E:11;Diabetes mellitus no insulinodependiente;70+;F;3;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;E:12;Diabetes mellitus asociada con desnutrición;55 a 59 años;M;1;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;E:13;Otras diabetes mellitus especificadas;40 a 44 años;M;1;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;E:13;Otras diabetes mellitus especificadas;45 a 49 años;F;3;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;E:13;Otras diabetes mellitus especificadas;45 a 49 años;M;1;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;E:13;Otras diabetes mellitus especificadas;50 a 54 años;F;2;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;E:13;Otras diabetes mellitus especificadas;55 a 59 años;F;1;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;E:13;Otras diabetes mellitus especificadas;60 a 64 años;F;1;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;E:13;Otras diabetes mellitus especificadas;60 a 64 años;M;1;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;E:13;Otras diabetes mellitus especificadas;65 a 69 años;M;1;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;E:13;Otras diabetes mellitus especificadas;70+;F;1;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;E:14;Diabetes mellitus, no especificada;25 a 29 años;F;1;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;2;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;E:14;Diabetes mellitus, no especificada;35 a 39 años;F;1;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;2;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;E:14;Diabetes mellitus, no especificada;40 a 44 años;M;1;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;E:14;Diabetes mellitus, no especificada;45 a 49 años;F;4;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;E:14;Diabetes mellitus, no especificada;45 a 49 años;M;1;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;E:14;Diabetes mellitus, no especificada;50 a 54 años;F;4;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;E:14;Diabetes mellitus, no especificada;55 a 59 años;F;3;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;E:14;Diabetes mellitus, no especificada;60 a 64 años;F;1;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;E:14;Diabetes mellitus, no especificada;60 a 64 años;M;4;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;E:14;Diabetes mellitus, no especificada;65 a 69 años;F;2;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;E:14;Diabetes mellitus, no especificada;65 a 69 años;M;1;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;E:14;Diabetes mellitus, no especificada;70+;F;11;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;E:14;Diabetes mellitus, no especificada;70+;M;3;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;I:10;Hipertensión esencial (primaria);5 a 9 años;F;1;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;I:10;Hipertensión esencial (primaria);10 a 14 años;M;1;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;I:10;Hipertensión esencial (primaria);20 a 24 años;F;2;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;I:10;Hipertensión esencial (primaria);25 a 29 años;F;4;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;I:10;Hipertensión esencial (primaria);30 a 34 años;F;5;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;I:10;Hipertensión esencial (primaria);30 a 34 años;M;2;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;I:10;Hipertensión esencial (primaria);35 a 39 años;F;15;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;I:10;Hipertensión esencial (primaria);35 a 39 años;M;1;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;I:10;Hipertensión esencial (primaria);40 a 44 años;F;13;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;I:10;Hipertensión esencial (primaria);40 a 44 años;M;3;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;I:10;Hipertensión esencial (primaria);45 a 49 años;F;21;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;I:10;Hipertensión esencial (primaria);50 a 54 años;F;17;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;I:10;Hipertensión esencial (primaria);50 a 54 años;M;1;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;I:10;Hipertensión esencial (primaria);55 a 59 años;F;15;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;I:10;Hipertensión esencial (primaria);55 a 59 años;M;6;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;I:10;Hipertensión esencial (primaria);60 a 64 años;F;20;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;I:10;Hipertensión esencial (primaria);60 a 64 años;M;2;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;I:10;Hipertensión esencial (primaria);65 a 69 años;F;18;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;I:10;Hipertensión esencial (primaria);65 a 69 años;M;8;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;I:10;Hipertensión esencial (primaria);70+;F;24;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;I:10;Hipertensión esencial (primaria);70+;M;9;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;I:49;Otras arritmias cardíacas;5 a 9 años;M;1;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;I:74;Embolia y trombosis arteriales;40 a 44 años;F;1;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;I:83;Venas varicosas de los miembros inferiores;40 a 44 años;F;1;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;I:83;Venas varicosas de los miembros inferiores;45 a 49 años;F;1;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;I:84;Hemorroides;30 a 34 años;F;1;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;I:84;Hemorroides;35 a 39 años;F;1;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;I:84;Hemorroides;40 a 44 años;F;1;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;J:45;Asma;2m a < 1 año;F;2;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;J:45;Asma;1a a 4 años;F;3;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;J:45;Asma;1a a 4 años;M;6;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;J:45;Asma;5 a 9 años;F;3;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;J:45;Asma;5 a 9 años;M;4;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;J:45;Asma;10 a 14 años;F;2;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;J:45;Asma;10 a 14 años;M;2;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;J:45;Asma;15 a 19 años;M;1;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;J:45;Asma;25 a 29 años;F;2;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;J:45;Asma;30 a 34 años;F;3;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;J:45;Asma;35 a 39 años;M;2;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;J:45;Asma;40 a 44 años;F;1;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;J:45;Asma;45 a 49 años;F;1;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;J:45;Asma;60 a 64 años;M;2;5
2023;SAN MARCOS;SAN CRISTÓBAL CUCHO;J:45;Asma;65 a 69 años;F;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;E:10;Diabetes mellitus insulinodependiente;30 a 34 años;M;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;E:10;Diabetes mellitus insulinodependiente;55 a 59 años;F;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;E:11;Diabetes mellitus no insulinodependiente;35 a 39 años;F;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;E:11;Diabetes mellitus no insulinodependiente;65 a 69 años;F;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;E:13;Otras diabetes mellitus especificadas;40 a 44 años;F;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;E:13;Otras diabetes mellitus especificadas;55 a 59 años;F;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;E:14;Diabetes mellitus, no especificada;1a a 4 años;M;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;E:14;Diabetes mellitus, no especificada;20 a 24 años;F;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;E:14;Diabetes mellitus, no especificada;25 a 29 años;F;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;3;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;E:14;Diabetes mellitus, no especificada;30 a 34 años;M;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;E:14;Diabetes mellitus, no especificada;35 a 39 años;F;2;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;E:14;Diabetes mellitus, no especificada;35 a 39 años;M;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;4;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;E:14;Diabetes mellitus, no especificada;40 a 44 años;M;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;E:14;Diabetes mellitus, no especificada;45 a 49 años;F;14;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;E:14;Diabetes mellitus, no especificada;45 a 49 años;M;3;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;E:14;Diabetes mellitus, no especificada;50 a 54 años;F;10;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;E:14;Diabetes mellitus, no especificada;50 a 54 años;M;4;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;E:14;Diabetes mellitus, no especificada;55 a 59 años;F;7;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;E:14;Diabetes mellitus, no especificada;55 a 59 años;M;8;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;E:14;Diabetes mellitus, no especificada;60 a 64 años;F;17;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;E:14;Diabetes mellitus, no especificada;60 a 64 años;M;3;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;E:14;Diabetes mellitus, no especificada;65 a 69 años;F;5;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;E:14;Diabetes mellitus, no especificada;65 a 69 años;M;11;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;E:14;Diabetes mellitus, no especificada;70+;F;15;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;E:14;Diabetes mellitus, no especificada;70+;M;8;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:10;Hipertensión esencial (primaria);1a a 4 años;F;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:10;Hipertensión esencial (primaria);10 a 14 años;M;2;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:10;Hipertensión esencial (primaria);25 a 29 años;F;7;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:10;Hipertensión esencial (primaria);30 a 34 años;F;9;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:10;Hipertensión esencial (primaria);30 a 34 años;M;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:10;Hipertensión esencial (primaria);35 a 39 años;F;9;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:10;Hipertensión esencial (primaria);40 a 44 años;F;10;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:10;Hipertensión esencial (primaria);40 a 44 años;M;4;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:10;Hipertensión esencial (primaria);45 a 49 años;F;18;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:10;Hipertensión esencial (primaria);45 a 49 años;M;2;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:10;Hipertensión esencial (primaria);50 a 54 años;F;22;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:10;Hipertensión esencial (primaria);50 a 54 años;M;9;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:10;Hipertensión esencial (primaria);55 a 59 años;F;11;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:10;Hipertensión esencial (primaria);55 a 59 años;M;13;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:10;Hipertensión esencial (primaria);60 a 64 años;F;20;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:10;Hipertensión esencial (primaria);60 a 64 años;M;8;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:10;Hipertensión esencial (primaria);65 a 69 años;F;29;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:10;Hipertensión esencial (primaria);65 a 69 años;M;11;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:10;Hipertensión esencial (primaria);70+;F;65;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:10;Hipertensión esencial (primaria);70+;M;27;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:15;Hipertensión secundaria;60 a 64 años;F;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:49;Otras arritmias cardíacas;70+;F;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:50;Insuficiencia cardíaca;65 a 69 años;F;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:50;Insuficiencia cardíaca;70+;M;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;10 a 14 años;M;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;70+;F;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:64;Accidente vascular encefálico agudo, no especificado como hemorrágico o  isquémico;70+;M;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:83;Venas varicosas de los miembros inferiores;40 a 44 años;F;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:83;Venas varicosas de los miembros inferiores;55 a 59 años;F;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:83;Venas varicosas de los miembros inferiores;70+;F;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:84;Hemorroides;15 a 19 años;M;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:84;Hemorroides;20 a 24 años;F;3;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:84;Hemorroides;30 a 34 años;F;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:84;Hemorroides;35 a 39 años;F;3;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:84;Hemorroides;40 a 44 años;F;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:84;Hemorroides;55 a 59 años;F;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:84;Hemorroides;60 a 64 años;F;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:86;Várices de otros sitios;70+;M;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:87;Otros trastornos de las venas;10 a 14 años;F;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:87;Otros trastornos de las venas;25 a 29 años;F;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:87;Otros trastornos de las venas;30 a 34 años;F;3;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:87;Otros trastornos de las venas;35 a 39 años;F;2;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:87;Otros trastornos de las venas;40 a 44 años;F;2;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:87;Otros trastornos de las venas;45 a 49 años;F;2;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:87;Otros trastornos de las venas;55 a 59 años;F;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:87;Otros trastornos de las venas;55 a 59 años;M;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:87;Otros trastornos de las venas;60 a 64 años;F;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:87;Otros trastornos de las venas;60 a 64 años;M;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:87;Otros trastornos de las venas;65 a 69 años;F;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;I:87;Otros trastornos de las venas;70+;M;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;J:44;Otras enfermedades pulmonares obstructivas crónicas;5 a 9 años;M;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;J:44;Otras enfermedades pulmonares obstructivas crónicas;45 a 49 años;F;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;J:44;Otras enfermedades pulmonares obstructivas crónicas;50 a 54 años;F;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;J:44;Otras enfermedades pulmonares obstructivas crónicas;55 a 59 años;F;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;J:45;Asma;1a a 4 años;M;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;J:45;Asma;5 a 9 años;F;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;J:45;Asma;5 a 9 años;M;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;J:45;Asma;10 a 14 años;F;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;J:45;Asma;10 a 14 años;M;2;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;J:45;Asma;15 a 19 años;M;1;5
2023;SAN MARCOS;SAN JOSÉ OJETENAM;J:45;Asma;20 a 24 años;F;1;5
